"user_id","username","user_level","user_vip","review_id","review_content","review_push_time","review_likes","score_in_review","id"
"0","别跟驮拏多赛脸","5","0","47450790","全职满分 制作水平不敢恭维 不如视美","2024年5月27日","0","10","22"
"290879833","蜂蜜牛奶和巧克力","5","1","47436957","超级好看","2024年5月24日","0","10","22"
"8543083","less-miserable","6","0","47432242","哈","2024年5月22日","0","2","22"
"0","账号已注销","0","0","47431134","很好","2024年5月22日","0","10","22"
"1780684147","小号的说说说","5","0","47428639","4星给角色，剩下那一颗给编剧","2024年5月21日","0","8","22"
"0","水槽のプランコ","5","0","47416023","没看过原著，但单论动画电影来说，至少能看也没那么烂，。","2024年5月18日","1","8","22"
"487052991","不是DKH才怪","6","1","47404957","冲着作画来看的，开头20分钟感觉还不错，到后面比赛就依旧是闹着玩一样，剧情发展典型套路，后面有些桥段挺尬挺难绷的。可能是对这个ip还是挺有情怀滤镜，打分就对它宽容些","2024年5月15日","0","8","22"
"143400745","拾一年冬","5","0","47400445","聊胜于无","2024年5月14日","0","10","22"
"94717314","莫有钱的梁先森","6","1","47390389","1","2024年5月11日","0","10","22"
"495622427","抹茶仙仙仙人","5","0","47365452","1","2024年5月5日","0","10","22"
"1817543090","IamKk_ovo","4","0","47344354","棒","2024年5月2日","0","10","22"
"527412932","十八岁不会魔刀千刃","5","1","47275756","无需多言","2024年4月20日","0","10","22"
"600443884","她曾让我心动","5","0","47258832","很好","2024年4月16日","1","10","22"
"342947821","风梳烟沐ToT","5","1","47256109","很棒的，期待下部","2024年4月15日","0","10","22"
"21454520","评论提醒已关","6","1","47240371","全职整个系列中配听得最舒服的是这部的小苏沐橙 搜了一下cv是西子 。她不太有中配僵硬端着的通病更日常化，也没用日配常用的假萝莉声线像真小孩。虽然还是有进步空间，但她避开了一些最基础却总没人去改正的雷。","2024年4月12日","0","8","22"
"103432762","景岫","6","1","47230908","天知道我当时拉着朋友们兴致勃勃地去电影院想给他们安利全职却看到这个的崩溃","2024年4月9日","3","2","22"
"519211519","寒丰改","5","1","47182386","真不错","2024年3月26日","1","10","22"
"393682054","狼群中的羊","6","0","47155869","好看","2024年3月20日","0","10","22"
"398813453","引春桃","6","1","47153614","WA","2024年3月19日","0","10","22"
"13314640","我没有资格l","6","1","47151011","唉","2024年3月18日","0","2","22"
"688544915","湛蓝音阶_","6","1","47142856","时","2024年3月16日","0","2","22"
"382511791","904289687","6","1","47135978","神作！","2024年3月14日","0","10","22"
"1004084889","阳形-奥多西斯大王","5","0","47109288","不好看","2024年3月8日","1","2","22"
"350256225","兔兔猫猫全肯定","5","1","47111967","。","2024年3月8日","0","2","22"
"4143730","INvoke-","6","1","47092291","这么会改怎么不自己写剧本啊。。用别人小说名字噶啥呢","2024年3月3日","3","2","22"
"24621712","あなたの哈笑","5","1","47025797","6","2024年2月20日","0","10","22"
"208926076","我是金黑啊","6","1","9353771","久等了","2019年10月20日","1","6","22"
"7104650","海砧鱼尔","6","1","46992362","666","2024年2月15日","0","10","22"
"1049294986","八闽第一深情","5","1","46990417","我觉得是挺优质的","2024年2月15日","0","10","22"
"178145962","南有修鱼","6","1","41479159","好看(   )","2022年8月13日","0","10","22"
"471450176","保密级TK","5","1","46929566","好看，不应该这么低","2024年2月5日","0","10","22"
"95299630","大明武士","6","1","46903458","。","2024年2月1日","0","10","22"
"24225815","-甜小菜-","6","0","46894621","看得我激情四射","2024年1月30日","0","10","22"
"363657297","忆寒兮丶纯均","5","1","46864731","作为书粉感觉还行","2024年1月23日","0","8","22"
"452236311","运筹学得会","6","1","46853426","既然你喜欢这个游戏，那你就把它当成荣耀而不是炫耀","2024年1月21日","0","10","22"
"385740125","棂c","6","0","46831669","情怀吧","2024年1月17日","0","10","22"
"19533102","简禾JH","6","1","46796517","一想到我还买了电影票，我就燃得想哭","2024年1月9日","1","4","22"
"2012010610","天下第一洛冰河","5","1","46731231","秋，祭","2023年12月26日","0","10","22"
"53760056","寶寶疯了","5","1","46668675","为啥评分会这么低？","2023年12月12日","1","10","22"
"73181044","幽蘭欧尼","6","0","46627900","可以，不过还是喜欢视美的做的","2023年12月3日","0","10","22"
"442017205","大鹏鸟故事与科普","5","0","46618042","果然厉害，","2023年12月1日","0","10","22"
"399335231","秃头披风侠Z","6","1","46587416","当时刚出的时候，在电影院看的，真的，很难崩(ノ   )ノ","2023年11月25日","2","2","22"
"478478574","春日部椋","5","1","46586739","还可以啊，咋才6.多","2023年11月24日","1","10","22"
"1646354218","风雅丹霞","5","1","46582618","好","2023年11月23日","1","10","22"
"409560210","-带上她的眼睛-","5","1","46533977","好看","2023年11月11日","1","10","22"
"499627239","童年未完疯子","5","1","46516250","好看，值得！","2023年11月6日","1","10","22"
"42990313","拉黑辩论拐其他事的人","6","1","46451052","全职高手这个电影就是典型的例子，作画很好，达到了超越普遍2D国漫的水准，但现实就是，你的剧情，导致观众观感下降，我记得这电影刚出来时是被骂惨了的吧 捂脸 ","2023年10月24日","8","4","22"
"7231677","夜晚不决策","5","1","46482873","不懂为什么才6.5分，可以更高","2023年10月30日","1","10","22"
"24324617","旧梦-未安","6","1","46469659","我觉得很不错，为啥评分那么低","2023年10月27日","1","10","22"
"36195514","湫湫是粉色的","5","1","46425350","好看的","2023年10月20日","2","10","22"
"38635099","護葑閤","6","1","46392411","不错","2023年10月12日","1","10","22"
"11630185","yeshen一生推","6","1","46384702","要不是最低一星，我想打负分","2023年10月10日","3","2","22"
"6840241","JimmyPanDragon","6","1","46360499","非常棒","2023年10月4日","0","10","22"
"89905266","时代的囚鸟","5","0","46344587","不好看","2023年10月1日","1","2","22"
"339857607","-弔汝-","6","1","46338985","最热的评论才四个赞太逆天了","2023年9月30日","0","2","22"
"457330341","芯竹一点亮","5","0","46330467","很好看","2023年9月28日","0","10","22"
"157484120","youngqueenz_","6","1","46311336","剧情 特效 台词我给满分 这是多给的一星！ 一坨大便","2023年9月22日","0","2","22"
"649983758","卖竖笛的章鱼哥","5","1","46307660","kankankan","2023年9月21日","0","10","22"
"1973444295","为她摘星星的大力神","5","1","46305250","好","2023年9月20日","0","10","22"
"75057185","神游戏号楼","6","1","46290898","也不错了","2023年9月16日","0","10","22"
"1924549100","-星痕十-","4","0","46280312","编剧看没看过全职高手啊。","2023年9月13日","3","4","22"
"354359180","浮名半生U","6","1","46272768","荣耀，不应该是这样的。","2023年9月11日","2","2","22"
"286098717","右边の粉丝","6","1","46275341","不说别的，这个七阶斗者意志难道是个换发型的技能吗？","2023年9月12日","0","2","22"
"305790343","散白猫","6","1","46238148","不好看，节奏有问题，该燃的地方没燃起来，一直给人一种有气无力的感觉，剧情也很赶，特别是那个单挑，一叶之秋摆下动作就跳了，团队赛也没看出什么战术。苏沐橙那个时候应该是15岁少女的，怎么就给做成萝莉了？？","2023年9月2日","2","4","22"
"414366686","老饭堂视频","6","0","46238349","好","2023年9月2日","0","10","22"
"661634995","鍛石决明","5","1","46215875","最后的打斗可以，整体感觉有一种割裂感","2023年8月29日","0","8","22"
"7915145","雷神疯疯疯","6","1","46211302","1","2023年8月28日","1","6","22"
"1864800302","菱小檬baby","5","0","46176758","期待","2023年8月24日","0","10","22"
"12932458","我是梁梁命定的","5","1","46114866","第三次看了，再来看，突然觉得还挺好看的","2023年8月16日","1","10","22"
"532215430","Altorian","6","1","46106010","不好看","2023年8月15日","0","2","22"
"610756565","duck不必冫","5","1","41217582","看过了，虽然不是在b站看的。但是，还是鼓励一下国漫吧","2022年7月31日","1","8","22"
"452024900","滚去学习还搁这刷","5","0","46063555","一般","2023年8月10日","1","8","22"
"106776971","碳基不榆","5","1","46047607","啊不行，看一半看不下去了。总有种强烈的割裂感","2023年8月7日","0","10","22"
"142097391","沐澄澄","6","0","46045953","如果你喜欢，就把这一切当成荣耀，而不是炫耀。","2023年8月7日","0","10","22"
"470169422","腊月初三i","5","1","45993774","给我看懵逼了","2023年8月2日","1","10","22"
"551482321","南鼬情","5","1","45989853","加油吧     只能说一般般","2023年8月1日","1","8","22"
"298189031","-废物小羊-","5","0","45920424","感觉剧情不太OK，叶修的设定也怪怪的，总之，看完很懵","2023年7月26日","0","4","22"
"365773","Annie","6","1","9400497","6","2019年10月22日","0","10","22"
"214627248","日落倾城乄","5","1","45911604","好","2023年7月24日","0","10","22"
"472987309","节能的雷姆","5","0","45881496","很好看啊比大多国漫好多了，苏沐橙小萝莉很可爱啊","2023年7月21日","0","10","22"
"174858824","每个下午的投影","6","0","46438827","是什么死宅男编剧在做？这个蝴蝶结幼女是谁啊？","2023年10月22日","2","4","22"
"421437066","yi以世s","5","0","45846175","荣誉是信仰","2023年7月16日","0","10","22"
"35574097","鸣小鸣鸣鸣鸣","5","1","45843641","19年上映看的，最近在3刷原著，顺便回来回味。个人感觉还不错的电影，看个乐呵就好。只是。。。苏沐橙太小了吧。。。","2023年7月16日","0","8","22"
"516822001","内敛圆陆鲨","5","1","45842413","分太低了罢","2023年7月16日","0","10","22"
"1091760363","秋夜溪","5","0","45827098","这评分怎么回事","2023年7月14日","0","10","22"
"385502594","苍0松","5","1","45808072","6","2023年7月11日","0","10","22"
"227634587","深层守望者","6","1","45804951","几年前在电影院看的，不符合预期","2023年7月11日","0","4","22"
"272346826","照心知自心","6","1","45776669","好","2023年7月6日","0","10","22"
"396461555","只为等一阵风吹来","5","0","45763066","看了四五遍才看完","2023年7月4日","0","6","22"
"1097420004","啊这狼来了","5","0","45754409","很好看的","2023年7月2日","0","10","22"
"72843340","账号已注销","0","0","45745772","我觉得这个很好啊，为什么会这么低分","2023年7月1日","1","10","22"
"48947834","稀雨巷里","6","1","45742172","有些细节不是每个人都喜欢","2023年6月30日","0","8","22"
"283690077","华叔英达","5","1","45726100","就喜欢这样的改编 打个满分 ","2023年6月27日","0","10","22"
"438692631","Twi3t_w","5","1","45722670","llll","2023年6月27日","0","10","22"
"1973684208","小旻x","5","1","45722442","   ","2023年6月27日","0","2","22"
"1559233210","流鑫哥XL","5","0","45711250","情怀啊都是","2023年6月25日","1","10","22"
"85298014","Azhen9823","6","1","45663042","？？","2023年6月17日","1","2","22"
"349819149","神祭阁","5","1","45658467","挺好看的","2023年6月16日","0","10","22"
"498916450","动能和势能相互转化","5","0","45645807","嗯","2023年6月13日","0","2","22"
"266946444","凛灵_屿斋","5","0","45642261","期待期待","2023年6月12日","0","10","22"
"471590998","小金木可爱","5","0","45639796","好","2023年6月12日","0","10","22"
"14832246","残云暗月","6","1","45639159","五星好评，分期付款！！！","2023年6月12日","1","2","22"
"15976734","zz超级幸运星h","6","1","45633658","十年荣耀，一如既往！","2023年6月10日","0","10","22"
"11529915","通通罚站","6","1","45601355","感觉还是分集的好看","2023年6月4日","1","6","22"
"313644424","Sliver-哀","5","0","45579550","只要是全职高手，无脑推","2023年5月31日","0","10","22"
"173491657","惠惠子就是坠吊的","5","0","45569761","是在是离谱的彻底","2023年5月29日","0","2","22"
"216959563","时崎狂三の微米","6","0","45566534","作为一个跟更新的原著党，实在是很难把动画和原著联系起来。","2023年5月28日","1","2","22"
"16312376","喂死一头猪","6","1","45563633","两分给画质，，剧情简直尴尬到抠脚。。。。不说是全职高手的话，我都没看出这是啥。。后半段的比赛失去了比赛最关键的核心：紧张刺激","2023年5月28日","1","4","22"
"343809707","烟雨行舟03","6","1","45563322","666","2023年5月28日","0","10","22"
"599069285","窝补药开学考啊","5","0","45543902","，","2023年5月24日","0","6","22"
"167358788","俞瑜逾渝","5","0","45530058","。。。","2023年5月21日","1","2","22"
"511356538","竹有什么玉","5","1","45527060","狠喜欢苏沐橙","2023年5月21日","2","10","22"
"296010136","张三pa","5","0","45530148","好","2023年5月21日","0","10","22"
"429937713","特崽摘星星","6","1","45519482","呃","2023年5月20日","1","2","22"
"454944119","鱼和熊掌如何兼得","5","0","45515906","ummm好吧，看完了我觉得还是挺好看的 (     ) 除了就苏沐橙太小了点，其他还好  ( T T ) ","2023年5月19日","1","10","22"
"198350345","不抱怨_","6","0","45500951","一叶知秋","2023年5月15日","1","10","22"
"1398992903","妄-情","5","1","45499357","顶顶顶！！","2023年5月15日","0","10","22"
"433223946","゚一叶知秋","6","0","45476822","不管在怎么烂我还是会支持它的 全职高手 ","2023年5月11日","0","10","22"
"207272910","人生漫漫亦灿烂","6","0","45472657","55555","2023年5月10日","0","10","22"
"24080258","winwinQ_","6","1","45465555","画质和剧情成反比，苏沐橙声音很出戏......","2023年5月8日","1","4","22"
"396858722","踢飞地球君","5","0","45458687","拉 修哥不是这样的","2023年5月7日","1","4","22"
"438149003","一天执一壶酒解忧","5","0","45449313","太喜欢了","2023年5月5日","0","10","22"
"2082921537","零度可乐嗷","5","1","45401596","加油","2023年4月26日","0","10","22"
"388215366","老子真可爱coco","4","1","45365727","好看","2023年4月20日","1","10","22"
"2194458","白金汐夏","6","1","45308078","作画还可以","2023年4月13日","1","2","22"
"662093868","傲雪藏寒刃","5","0","45310574","去电影院看过，大家大部分好像并不喜欢这部电影啊，不过我愿意为我那时候看到的场景给五星，我现在没有忘，我也希望将来我不会忘记","2023年4月14日","0","10","22"
"199614166","星梦浅尘","4","0","45284288","好","2023年4月8日","0","10","22"
"94285219","唐薄虎点秋香","6","1","14318433","没有想象中的好看","2020年2月12日","0","4","22"
"26230708","艾力轻言","4","1","45159982","超喜欢","2023年3月22日","1","10","22"
"323667913","墨小柒ii","5","1","45130061","荣耀不是一个人的荣耀","2023年3月18日","1","10","22"
"451882464","偷个小香","5","0","45099341","依托答辩","2023年3月13日","0","2","22"
"21616287","---长-安---","6","1","45094050","nice","2023年3月12日","1","10","22"
"410585779","唔-海里梦游","5","1","45080690","什么狗血剧情","2023年3月11日","2","2","22"
"384006334","绅橘","5","0","45075463","666","2023年3月10日","0","10","22"
"37653446","纯爱道长徐清源","6","1","45042478","666666","2023年3月5日","0","10","22"
"22893180","LIQ_Miracle-","6","0","45019203","一般","2023年3月3日","0","6","22"
"663136724","汐葵很爱困","5","0","45015900","我没看过原著，但我觉得画风不错，剧情也挺有意思不会尴尬，如果所有人的评分都很低的话这番也不知道何时才能出新的一季，所有事情都在往好的发展，看动漫不就是为了生活找出意义和精神状态么，我觉得挺燃的","2023年3月3日","0","8","22"
"433341531","南极茶","5","1","44919873","凭啥才6.5分？？","2023年2月20日","2","10","22"
"433452799","秋山大熊猫","4","0","44926914","荣耀不息","2023年2月20日","0","10","22"
"498134949","虾条豆油","5","1","44901657","棒","2023年2月18日","1","10","22"
"523021423","倾橙之歌888","6","1","44638418","没看过原著，感觉挺好的啊，怎么评分这么低呢。","2023年1月29日","7","10","22"
"503566028","火星撞击天王星","5","0","44682835","。。","2023年2月1日","2","2","22"
"2011286848","乌伊一伊卡","5","1","44634606","不错，我个人觉得，除了苏沐秋那里很刀之外，其他地方都很好。","2023年1月29日","2","10","22"
"168262442","改名卡滴滴","6","0","44511379","没看过原著纯动画党，节奏ok，作画ok，打斗ok，情怀感受到了5星没啥好说的有钱真好","2023年1月23日","3","10","22"
"645596689","山茶君wx","5","0","44592699","小说看了，电影中肯吧，也不好说什么。","2023年1月27日","2","10","22"
"102764765","白川楠","5","0","44512464","有点赶但是已经很感动了","2023年1月23日","1","10","22"
"345184988","扶子的大刀","6","0","44444056","当初看着就难受，拉胯","2023年1月20日","3","4","22"
"305235878","Aato_Revival","5","0","44426375","好","2023年1月19日","1","10","22"
"129306463","_俞兮_","5","1","23913010","这个电影有点嗯  ","2020年10月25日","1","8","22"
"349285030","_夜色-","5","0","44348841","。","2023年1月16日","1","4","22"
"353176723","是十年呐","5","0","44320631","。。","2023年1月15日","1","4","22"
"255157247","sMangos","5","1","44273605","我爱沐橙哭辽","2023年1月13日","1","10","22"
"365146987","灵魂汁之子","6","0","44240106","十年热血写信仰，荣耀永不散场","2023年1月12日","2","10","22"
"289426863","零度心温一","6","1","44218896","改编不是乱编","2023年1月11日","3","2","22"
"89450774","某科学的超大饭桶","6","0","44200854","。","2023年1月11日","1","2","22"
"401308668","_梦境行者_","4","0","44171944","崩了，全職商業化了","2023年1月10日","1","2","22"
"2205440","巫沐WuMu","5","1","44195163","    ","2023年1月10日","0","2","22"
"300702090","植梦森林","6","1","44184384","好看真的","2023年1月10日","0","10","22"
"328314348","智障研究所丁主任","5","1","44124431","等第三季","2023年1月8日","0","10","22"
"1935672","柯学家宫野志保","6","0","44052478","放过叶修吧","2023年1月6日","0","2","22"
"422637175","野生利姆露","4","0","44048964","挺好","2023年1月6日","0","10","22"
"95714858","垃圾中的逗比渣渣","6","0","44044086","不错","2023年1月6日","0","10","22"
"437510635","梦之莫凡","6","0","43954328","还行，打戏不错，剧情有待提高","2023年1月2日","0","8","22"
"483011731","白玄-8958","5","0","43837581","怎么说呢。。。。。。感觉像是在恰烂钱。原著粉表示并不接受。","2022年12月30日","2","2","22"
"360581314","--Ember-","6","1","43802872","感觉就是叶修说你们都是我的秘密底牌就 挺像你们都是我的翅膀那样的话   奇怪的画面增加了 感觉最后打斗不连贯吧，强行穿插回忆走向比较俗套。不是原著党，总之觉得剧情起伏一般般吧","2022年12月29日","2","4","22"
"392744946","屁尔","5","0","43804869","不如不看，剧情咪咪点拉这么长，浪费时间简直。呜呜呜！","2022年12月29日","0","10","22"
"1319582607","山茜陈醋_","5","0","43763661","很好看","2022年12月28日","0","10","22"
"14481908","非语非舟","6","0","43763155","我一直都很喜欢全职高手，我很支持叶修","2022年12月28日","0","10","22"
"314086970","ACCC月鸦","6","0","43656230","中肯","2022年12月25日","0","8","22"
"407391186","CarlosPuth","5","0","43623060","多做点！","2022年12月25日","0","10","22"
"66011792","厌和","6","1","37967413","编剧你睡了吗？我睡不着，我被你写的傻呗欧欧西剧情折磨得睡不着","2022年3月11日","17","2","22"
"326228071","木头老大","5","1","43538468","喜欢   ","2022年12月23日","0","10","22"
"470022340","lzy什么时候二十二","5","0","43412650","两颗星是给的全职高手，电影我一颗星都不想给","2022年12月19日","2","4","22"
"433388496","在下魏唯字无双","5","1","43466648","后面高燃不错","2022年12月20日","0","8","22"
"448065182","元灵玄月","5","0","43165521","还可以","2022年12月10日","0","10","22"
"323572505","梁情沐缘川","5","0","43146082","不好看","2022年12月9日","0","2","22"
"650228465","MeltingSnowfall","5","1","43113970","强强强","2022年12月7日","0","10","22"
"426107913","啊啊啊啊啊aaaaaaa啊阿","6","0","43078029","1","2022年12月5日","0","10","22"
"4663730","宇宙继女子","6","1","43057813","感谢你让我再一次流泪。荣耀，从来不是一个人的游戏！加油生活，加油学习，加油玩游戏，把自己能做的都做好！冲向远方","2022年12月4日","0","10","22"
"484961099","刻晴最最最可爱","5","1","43056967","属于我的故事开始了，夜空下聆听归来的序曲 ","2022年12月4日","0","10","22"
"327789361","十四_2714","6","0","43041065","故事开始了！","2022年12月3日","0","10","22"
"88406292","惢门遐忒_Official","6","1","43012652","希望能一直做下去","2022年12月1日","0","10","22"
"480389938","v我50-今天疯狂星期四","5","1","42978023","为毛不能有0分","2022年11月28日","0","2","22"
"8875402","-纭-","6","1","42924167","当年电影院看的，直接终结了我全部的热情，回来助力一下。","2022年11月25日","0","2","22"
"14927453","雪顶不要坚果碎","6","1","42924134","作画还行，其他一般","2022年11月25日","0","4","22"
"320333725","徐某人iv","4","1","42895061","很棒","2022年11月23日","0","10","22"
"438180158","辞曦_","5","1","42868471","为什么还有六分","2022年11月20日","1","2","22"
"13784786","殇城殇梦伤心人","5","0","42869098","其实也是不错的，但放在看过小说再来kan动漫的明显达不到他们的要求。我是因为看了动漫才去找的小说，要说真好其实也就那样，但是还是可以看的","2022年11月20日","0","10","22"
"88164466","三步轮回","6","1","42788747","叶修跟沐橙差几岁你告诉我","2022年11月15日","0","4","22"
"630528105","伊十","5","0","42785450","浅评一下","2022年11月15日","0","2","22"
"227375","アリスのボイス","6","1","42719544","有一种脑干缺失的美，除了人物形象好看没有优点。","2022年11月10日","2","2","22"
"530943717","fa发发yu","5","0","42721164","好","2022年11月10日","0","10","22"
"580314632","徐哥跑一跑","5","1","42689084","6666","2022年11月7日","0","10","22"
"381581371","永恒深渊","6","1","42663343","超级好看","2022年11月5日","2","10","22"
"17797728","星宫六喰ii","5","1","42647305","我去看了蝴蝶蓝原著，觉得这部电影挺好的，配音，画面，内容都不错。怎么才6.5","2022年11月4日","3","10","22"
"421160148","陵衍iris","6","0","42673539","上一秒感动，下一秒尴尬hhhhh","2022年11月6日","0","8","22"
"497449868","开朗的绿豆兽","5","0","42605115","算是环环相扣引人入胜吧","2022年11月1日","0","10","22"
"518412711","ovo上杉绘梨衣","5","1","42596528","感觉和我印象中的叶秋不太一样","2022年10月31日","0","6","22"
"35251292","阿摩尔","6","1","44670669","没看过原著，6分而已真不至于。或许原著党怎么怎么怎么了，但作为第一部接触的全职来说，我很期待它能继续做下去，而不是一个个原著原著原著的搞得我没有续集看。你们摸着自己的良心看看，这6分你良心不会痛吗。","2023年1月31日","1","10","22"
"471219068","Healthy盼盼","6","1","42548766","感觉好奇怪","2022年10月27日","0","4","22"
"37433335","橙子味咸鸭蛋","5","1","42520932","好看","2022年10月25日","0","10","22"
"482847764","大陌陌I","5","0","42518577","很棒了","2022年10月24日","0","10","22"
"39331213","星光遥远难私有","6","1","42500544","又来重温了","2022年10月23日","0","10","22"
"275336868","_ice2327","4","0","42388167","好看的，战斗画面好流畅，场景很喜欢","2022年10月15日","1","10","22"
"39558886","京聆舟","6","0","42361194","泪目了","2022年10月13日","1","10","22"
"318583167","至夏风清","6","0","42366610","怎么是6.5分啊","2022年10月13日","0","10","22"
"493607675","带响叔玩的都是好人","5","1","42315137","为了老郭打的 老郭怎么就成吕良影子了呢! ","2022年10月9日","1","2","22"
"7264874","李子不是水果","6","1","42305468","一星送给叶修伞哥 虽然他两ooc了 还有一星送给各位评论。我还是再去看看小说好了","2022年10月8日","0","4","22"
"290713419","卿卿我我厄尔让他天天Yui哦哦怕","5","1","42298784","明明挺好看的，为什么评分这么低","2022年10月7日","0","10","22"
"190231707","芝士小小奶油","5","1","42283398","还是决定能做出来也可以了","2022年10月6日","0","10","22"
"287648791","长虹少侠","6","1","42276475","不如做番剧","2022年10月6日","0","6","22"
"1570390929","曲尽芳菲","5","0","42274419","很喜欢","2022年10月5日","0","10","22"
"126196508","フレイア的作品","6","1","42228225","很好看","2022年10月2日","0","10","22"
"397373541","枫岸","5","0","42158329","赞","2022年9月26日","1","10","22"
"17900038","D伯爵1873","6","1","42094307","泪目( Ĭ   Ĭ )","2022年9月21日","0","10","22"
"173905089","彡雨欲来丶風満樓","5","0","42076472","跟风评论的太多了","2022年9月19日","0","10","22"
"11005866","白桃冰咖灰","6","1","42061408","本来一个无cp向的小说结果电影剧情疯狂炒cp，为此还把苏沐橙画的跟涂山苏苏那样，重点难道不应该是第一赛季的比赛吗。另外，彩铅的画风属实很难适应","2022年9月18日","0","4","22"
